日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-31,2951.73,2923.41,2971.08,2917.17,376701280,355286690456.0,1.82,-1.48,-44.06,0.81
2024-02-01,2907.5,2904.64,2940.6,2885.81,352534855,337233881000.0,1.87,-0.64,-18.77,0.76
2024-02-02,2907.33,2862.07,2926.59,2795.16,425703005,392200941531.0,4.52,-1.47,-42.57,0.92
2024-02-05,2847.32,2832.82,2872.18,2762.5,478365434,424327592390.0,3.83,-1.02,-29.25,1.03
2024-02-06,2810.07,2924.29,2938.39,2798.71,502379232,440787646567.0,4.93,3.23,91.47,1.09
2024-02-07,2926.4,2966.34,2966.34,2904.36,546652429,495446579893.0,2.12,1.44,42.05,1.18
2024-02-08,2969.26,3004.27,3005.92,2964.45,530436913,482413090430.0,1.4,1.28,37.93,1.15
2024-02-19,3025.95,3051.2,3051.2,3006.17,458503208,441732357962.0,1.5,1.56,46.93,0.99
2024-02-20,3043.16,3064.04,3068.84,3027.0,349801180,356732648847.0,1.37,0.42,12.84,0.76
2024-02-21,3046.49,3093.65,3139.46,3038.13,443735098,450561385421.0,3.31,0.97,29.61,0.96
2024-02-22,3087.86,3132.86,3132.86,3086.88,353749812,364918280838.0,1.49,1.27,39.21,0.76
2024-02-23,3137.6,3150.06,3154.6,3124.02,379492281,397602251158.0,0.98,0.55,17.2,0.82
2024-02-26,3147.02,3120.72,3154.78,3110.28,408490463,426802845974.0,1.41,-0.93,-29.34,0.88
2024-02-27,3109.6,3161.01,3161.01,3104.07,372506380,412027732994.0,1.82,1.29,40.29,0.81
2024-02-28,3161.85,3100.69,3177.87,3100.69,543555917,575916776222.0,2.44,-1.91,-60.32,1.17
2024-02-29,3085.74,3160.78,3160.78,3085.74,409245781,452338220033.0,2.42,1.94,60.09,0.88
2024-03-01,3159.39,3173.2,3178.67,3148.82,378767040,442597142500.0,0.94,0.39,12.42,0.82
2024-03-04,3172.76,3186.07,3187.17,3152.9,387356544,461307994872.0,1.08,0.41,12.87,0.84
2024-03-05,3173.26,3195.0,3199.99,3168.1,383098259,458418213637.0,1.0,0.28,8.93,0.83
2024-03-06,3188.66,3186.73,3208.44,3180.93,340577622,400809104893.0,0.86,-0.26,-8.27,0.74
2024-03-07,3187.0,3173.6,3211.62,3169.09,376790386,422924707866.0,1.33,-0.41,-13.13,0.81
2024-03-08,3172.3,3193.09,3196.43,3162.55,318901246,370323426847.0,1.07,0.61,19.49,0.69
2024-03-11,3189.54,3216.66,3216.66,3182.06,361122797,427376519951.0,1.08,0.74,23.57,0.78
2024-03-12,3216.37,3203.56,3223.62,3191.89,415071009,493905645823.0,0.99,-0.41,-13.1,0.9
2024-03-13,3200.83,3190.7,3209.71,3178.24,364556613,441763944572.0,0.98,-0.4,-12.86,0.79
2024-03-14,3189.21,3184.87,3207.66,3166.43,363724838,435847297794.0,1.29,-0.18,-5.83,0.79
2024-03-15,3177.84,3201.99,3203.93,3169.14,359841810,405340256779.0,1.09,0.54,17.12,0.78
2024-03-18,3204.71,3233.83,3234.23,3203.33,406204778,484967535283.0,0.97,0.99,31.84,0.88
2024-03-19,3226.57,3210.65,3239.28,3210.5,383722578,446369378078.0,0.89,-0.72,-23.18,0.83
2024-03-20,3206.34,3228.45,3230.6,3204.22,348757982,407005032476.0,0.82,0.55,17.8,0.75
2024-03-21,3233.41,3225.86,3239.36,3217.61,366330208,437065285562.0,0.67,-0.08,-2.59,0.79
2024-03-22,3218.98,3195.41,3221.78,3174.14,394220698,456215372849.0,1.48,-0.94,-30.45,0.85
2024-03-25,3187.49,3172.64,3213.54,3172.64,387016759,443024800778.0,1.28,-0.71,-22.77,0.84
2024-03-26,3173.29,3178.08,3183.32,3151.61,345621965,396099168095.0,1.0,0.17,5.44,0.75
2024-03-27,3173.18,3137.91,3177.04,3137.91,342946818,375969233931.0,1.23,-1.26,-40.17,0.74
2024-03-28,3133.14,3156.22,3180.03,3128.43,352910589,392619497222.0,1.64,0.58,18.31,0.76
2024-03-29,3153.82,3188.24,3188.38,3153.6,334585674,364307853511.0,1.1,1.01,32.02,0.72
2024-04-01,3196.49,3226.2,3227.39,3196.49,375096600,420550226052.0,0.97,1.19,37.96,0.81
2024-04-02,3225.67,3223.67,3234.77,3212.15,367045358,396446283521.0,0.7,-0.08,-2.53,0.79
2024-04-03,3223.6,3217.76,3227.93,3205.28,362937689,392387474992.0,0.7,-0.18,-5.91,0.78
2024-04-08,3205.21,3194.53,3226.3,3192.87,402601426,421422680678.0,1.04,-0.72,-23.23,0.87
2024-04-09,3191.97,3196.0,3199.27,3179.94,333121510,347449007625.0,0.61,0.05,1.47,0.72
2024-04-10,3193.29,3173.75,3197.15,3159.35,348688099,364424799680.0,1.18,-0.7,-22.25,0.75
2024-04-11,3159.31,3181.01,3197.88,3155.46,340622723,363907988412.0,1.34,0.23,7.26,0.74
2024-04-12,3182.4,3165.48,3190.74,3160.61,333971193,362840810890.0,0.95,-0.49,-15.53,0.72
2024-04-15,3159.4,3205.24,3215.29,3140.37,460749856,459442013094.0,2.37,1.26,39.76,1.0
2024-04-16,3190.72,3152.51,3200.04,3150.69,447430146,434703241694.0,1.54,-1.65,-52.73,0.97
2024-04-17,3153.56,3219.94,3219.94,3147.23,412933296,415903335958.0,2.31,2.14,67.43,0.89
2024-04-18,3208.03,3222.91,3252.62,3205.65,415986791,441102230657.0,1.46,0.09,2.97,0.9
2024-04-19,3208.34,3213.6,3229.35,3202.86,375167035,396256741479.0,0.82,-0.29,-9.31,0.81
2024-04-22,3207.1,3191.97,3227.42,3189.79,356847449,381776585166.0,1.17,-0.67,-21.63,0.77
2024-04-23,3185.67,3168.23,3192.35,3162.47,325226384,348132148215.0,0.94,-0.74,-23.74,0.7
2024-04-24,3176.01,3192.14,3193.0,3165.18,305019857,334837567534.0,0.88,0.75,23.91,0.66
2024-04-25,3184.72,3200.42,3208.07,3181.32,291838198,314667793131.0,0.84,0.26,8.28,0.63
2024-04-26,3202.58,3237.82,3241.8,3202.58,438834444,483175053082.0,1.23,1.17,37.4,0.95
2024-04-29,3235.78,3263.32,3270.26,3229.33,506365812,554170338819.0,1.26,0.79,25.5,1.09
2024-04-30,3260.3,3254.7,3274.08,3254.13,439674738,473276131225.0,0.61,-0.26,-8.62,0.95
2024-05-06,3283.75,3292.44,3294.19,3277.7,449989287,510445307582.0,0.51,1.16,37.74,0.97
2024-05-07,3291.33,3299.83,3303.5,3285.09,378593527,426469153577.0,0.56,0.22,7.39,0.82
2024-05-08,3293.28,3279.64,3296.92,3277.23,333594312,366812910053.0,0.6,-0.61,-20.19,0.72
2024-05-09,3279.32,3306.65,3311.0,3279.32,360436887,398335538272.0,0.97,0.82,27.01,0.78
2024-05-10,3311.14,3306.87,3315.9,3288.62,383776232,405826999710.0,0.83,0.01,0.22,0.83
2024-05-13,3291.05,3299.92,3309.76,3277.03,396443543,425080840181.0,0.99,-0.21,-6.95,0.86
2024-05-14,3300.8,3297.45,3308.04,3288.89,342925887,369115333538.0,0.58,-0.07,-2.47,0.74
2024-05-15,3292.72,3270.35,3294.54,3268.28,320442458,332384403042.0,0.8,-0.82,-27.1,0.69
2024-05-16,3278.02,3273.06,3289.29,3266.53,366959118,376896107569.0,0.7,0.08,2.71,0.79
2024-05-17,3272.36,3306.2,3306.2,3267.1,383430214,389065608502.0,1.19,1.01,33.14,0.83
2024-05-20,3308.45,3324.21,3327.5,3308.27,426214328,448118260654.0,0.58,0.54,18.01,0.92
2024-05-21,3317.42,3310.37,3318.0,3300.29,335352911,346220944669.0,0.53,-0.42,-13.84,0.72
2024-05-22,3309.55,3310.99,3319.78,3304.61,353707088,363782260083.0,0.46,0.02,0.62,0.76
2024-05-23,3301.89,3266.78,3302.68,3260.36,353496531,356284432987.0,1.28,-1.34,-44.21,0.76
2024-05-24,3260.87,3237.92,3281.53,3236.78,306200548,322467445941.0,1.37,-0.88,-28.86,0.66
2024-05-27,3243.46,3274.81,3276.35,3241.26,319019384,344892352716.0,1.08,1.14,36.89,0.69
2024-05-28,3273.09,3259.74,3281.49,3256.35,309620305,320446608586.0,0.77,-0.46,-15.07,0.67
2024-05-29,3258.11,3261.28,3279.25,3250.76,289666177,297130088998.0,0.87,0.05,1.54,0.63
2024-05-30,3253.59,3240.97,3271.97,3234.36,301988747,318136291696.0,1.15,-0.62,-20.31,0.65
2024-05-31,3244.21,3235.91,3257.67,3235.91,275509083,300676604325.0,0.67,-0.16,-5.06,0.6
2024-06-03,3235.03,3227.26,3246.83,3209.23,356788812,366988620775.0,1.16,-0.27,-8.65,0.77
2024-06-04,3219.76,3240.62,3244.95,3211.66,308784346,325215806007.0,1.03,0.41,13.36,0.67
2024-06-05,3235.24,3213.64,3241.9,3212.93,290066784,299284706042.0,0.89,-0.83,-26.98,0.63
2024-06-06,3217.9,3196.33,3226.58,3188.01,368817939,370797911379.0,1.2,-0.54,-17.31,0.8
2024-06-07,3201.72,3198.8,3213.23,3177.62,315692585,318466587930.0,1.11,0.08,2.47,0.68
2024-06-11,3189.2,3174.42,3190.34,3159.54,310033040,332370551476.0,0.96,-0.76,-24.38,0.67
2024-06-12,3171.57,3184.23,3189.02,3167.31,278887740,311653791986.0,0.68,0.31,9.81,0.6
2024-06-13,3184.87,3175.31,3187.31,3168.93,297494080,336542685734.0,0.58,-0.28,-8.92,0.64
2024-06-14,3166.96,3179.16,3184.72,3157.09,348389632,395771157227.0,0.87,0.12,3.85,0.75
2024-06-17,3163.5,3161.51,3172.78,3157.47,295354401,337568676521.0,0.48,-0.56,-17.65,0.64
2024-06-18,3160.67,3176.57,3178.4,3157.97,273251907,316996713759.0,0.65,0.48,15.06,0.59
2024-06-19,3175.34,3163.78,3176.55,3160.93,260945508,299974895963.0,0.49,-0.4,-12.79,0.56
2024-06-20,3161.34,3150.5,3174.73,3146.67,295144148,323669822609.0,0.89,-0.42,-13.28,0.64
2024-06-21,3142.97,3142.88,3157.29,3130.01,254638125,279851076836.0,0.87,-0.24,-7.62,0.55
2024-06-24,3126.83,3106.29,3135.12,3103.09,298242552,318042386767.0,1.02,-1.16,-36.59,0.64
2024-06-25,3105.97,3092.53,3115.28,3077.36,272908688,296234798694.0,1.22,-0.44,-13.76,0.59
2024-06-26,3085.7,3116.17,3120.52,3075.03,281990319,275819463945.0,1.47,0.76,23.64,0.61
2024-06-27,3105.84,3088.28,3106.24,3087.29,270214171,266183819512.0,0.61,-0.9,-27.89,0.58
2024-06-28,3082.46,3110.91,3129.87,3082.12,314841309,313036855866.0,1.55,0.73,22.63,0.68
2024-07-01,3108.62,3139.52,3141.29,3105.09,297463453,294080878635.0,1.16,0.92,28.61,0.64
2024-07-02,3137.55,3141.97,3150.34,3134.05,281064559,282295906154.0,0.52,0.08,2.45,0.61
2024-07-03,3140.56,3126.56,3143.57,3122.04,245978516,257586282633.0,0.69,-0.49,-15.41,0.53
2024-07-04,3129.14,3100.48,3140.36,3098.1,273995350,258691813569.0,1.35,-0.83,-26.08,0.59
2024-07-05,3097.1,3092.4,3099.97,3061.25,272048184,271238883095.0,1.25,-0.26,-8.08,0.59
2024-07-08,3081.8,3063.58,3089.99,3058.11,277230734,270602426671.0,1.03,-0.93,-28.82,0.6
2024-07-09,3060.61,3102.35,3107.0,3044.36,314599974,319929980397.0,2.04,1.27,38.77,0.68
2024-07-10,3091.47,3081.37,3101.81,3077.17,301108389,305606697746.0,0.79,-0.68,-20.98,0.65
2024-07-11,3100.15,3113.9,3114.88,3089.79,327815088,337245520616.0,0.81,1.06,32.53,0.71
2024-07-12,3108.88,3114.81,3121.02,3106.46,303292744,302249694548.0,0.47,0.03,0.91,0.66
2024-07-15,3107.0,3117.76,3121.24,3102.07,268638927,268384428832.0,0.62,0.09,2.95,0.58
2024-07-16,3107.15,3120.1,3121.2,3102.67,260464627,278775188384.0,0.59,0.08,2.34,0.56
2024-07-17,3114.31,3105.96,3116.39,3100.82,281907779,305124328841.0,0.5,-0.45,-14.14,0.61
2024-07-18,3093.68,3120.92,3121.93,3079.8,277604948,300930616599.0,1.36,0.48,14.96,0.6
2024-07-19,3106.63,3126.38,3130.51,3097.83,280583466,318787216613.0,1.05,0.17,5.46,0.61
2024-07-22,3122.04,3107.37,3122.47,3088.83,278414865,316157302495.0,1.08,-0.61,-19.01,0.6
2024-07-23,3103.44,3056.13,3103.44,3056.13,295807198,306853282366.0,1.52,-1.65,-51.24,0.64
2024-07-24,3049.61,3042.1,3063.12,3034.09,305655616,288194149890.0,0.95,-0.46,-14.03,0.66
2024-07-25,3031.55,3026.13,3037.72,3011.55,274284861,272978666882.0,0.86,-0.52,-15.97,0.59
2024-07-26,3025.34,3030.38,3039.02,3014.13,278020100,275144522083.0,0.82,0.14,4.25,0.6
2024-07-29,3028.86,3031.39,3038.83,3017.44,256484781,259841208702.0,0.71,0.03,1.01,0.55
2024-07-30,3024.42,3018.15,3024.42,3003.31,261904128,268998538670.0,0.7,-0.44,-13.24,0.57
2024-07-31,3016.27,3080.42,3082.36,3014.97,411775780,418240119743.0,2.23,2.06,62.27,0.89
2024-08-01,3081.82,3073.75,3089.97,3070.06,346134994,352163968097.0,0.65,-0.22,-6.67,0.75
2024-08-02,3053.42,3045.4,3072.57,3042.65,311724007,314531317314.0,0.97,-0.92,-28.35,0.67
2024-08-05,3028.64,2998.6,3059.76,2998.6,354996955,356401550373.0,2.01,-1.54,-46.8,0.77
2024-08-06,3017.45,3005.42,3027.43,2982.42,296779508,295374338416.0,1.5,0.23,6.82,0.64
2024-08-07,3001.71,3007.95,3025.91,2995.16,262463746,262687340069.0,1.02,0.08,2.53,0.57
2024-08-08,3002.61,3008.02,3025.35,2988.1,288653407,270478017450.0,1.24,0.0,0.07,0.62
2024-08-09,3018.46,2999.89,3026.81,2999.89,283843335,252314367227.0,0.89,-0.27,-8.13,0.61
2024-08-12,2996.43,2995.67,3007.29,2988.42,243937429,217171714675.0,0.63,-0.14,-4.22,0.53
2024-08-13,2998.0,3005.87,3005.87,2982.13,231372643,210482440748.0,0.79,0.34,10.2,0.5
2024-08-14,3004.08,2987.69,3004.08,2987.45,217530526,207070468129.0,0.55,-0.6,-18.18,0.47
2024-08-15,2980.94,3015.71,3027.99,2975.89,271505038,254527893376.0,1.74,0.94,28.02,0.59
2024-08-16,3016.31,3017.92,3027.59,3011.18,263285688,243128818150.0,0.54,0.07,2.21,0.57
2024-08-19,3016.38,3032.88,3044.93,3016.18,261336344,242645970327.0,0.95,0.5,14.96,0.56
2024-08-20,3034.85,3004.58,3035.87,2992.72,263238806,236917132370.0,1.42,-0.93,-28.3,0.57
2024-08-21,2996.48,2993.87,3001.65,2985.13,228828038,209321600853.0,0.55,-0.36,-10.71,0.49
2024-08-22,2993.47,2985.68,2999.16,2982.25,245081426,229727966845.0,0.56,-0.27,-8.19,0.53
2024-08-23,2981.48,2991.57,2998.25,2975.78,226396542,214244484641.0,0.75,0.2,5.89,0.49
2024-08-26,2992.83,2992.86,2998.32,2981.18,226944070,216335716099.0,0.57,0.04,1.29,0.49
2024-08-27,2987.99,2985.78,2991.04,2979.91,230342889,215394863095.0,0.37,-0.24,-7.08,0.5
2024-08-28,2981.14,2973.93,2989.78,2967.14,228429297,213613441778.0,0.76,-0.4,-11.85,0.49
2024-08-29,2965.55,2958.78,2967.53,2950.78,277213988,257310470390.0,0.56,-0.51,-15.15,0.6
2024-08-30,2955.11,2978.9,3005.88,2952.32,396765949,383114987180.0,1.81,0.68,20.12,0.86
2024-09-02,2968.5,2946.15,2975.76,2945.44,340330508,314199779004.0,1.02,-1.1,-32.75,0.74
2024-09-03,2944.22,2937.68,2950.19,2929.26,275349116,252245599220.0,0.71,-0.29,-8.47,0.6
2024-09-04,2920.41,2918.02,2935.15,2915.57,257088295,234284003232.0,0.67,-0.67,-19.66,0.56
2024-09-05,2919.06,2922.2,2930.33,2910.82,241654817,227152802920.0,0.67,0.14,4.18,0.52
2024-09-06,2925.84,2898.62,2938.78,2898.45,253085481,228138202934.0,1.38,-0.81,-23.58,0.55
2024-09-09,2887.01,2867.91,2888.93,2857.93,260999614,236235802985.0,1.07,-1.06,-30.71,0.56
2024-09-10,2869.38,2876.0,2882.22,2849.21,261770658,225980652393.0,1.15,0.28,8.09,0.57
2024-09-11,2863.97,2852.49,2863.97,2840.75,241973481,219215647342.0,0.81,-0.82,-23.51,0.52
2024-09-12,2852.84,2847.57,2865.97,2846.97,239741532,217833116078.0,0.67,-0.17,-4.92,0.52
2024-09-13,2849.55,2834.01,2859.83,2833.23,250720770,226071329487.0,0.93,-0.48,-13.56,0.54
2024-09-18,2835.33,2847.84,2855.03,2818.92,247366640,212333476653.0,1.27,0.49,13.83,0.53
2024-09-19,2854.05,2867.48,2879.78,2827.37,314746255,279940720597.0,1.84,0.69,19.64,0.68
2024-09-20,2865.63,2868.38,2872.94,2848.6,285184511,254823756738.0,0.85,0.03,0.9,0.62
2024-09-23,2866.89,2881.08,2893.22,2862.66,257203143,234816462612.0,1.07,0.44,12.7,0.56
2024-09-24,2903.97,3000.89,3000.92,2894.18,476893241,442169524060.0,3.7,4.16,119.81,1.03
2024-09-25,3041.08,3035.77,3094.61,3028.16,567424172,515960400141.0,2.21,1.16,34.88,1.23
2024-09-26,3033.09,3145.58,3145.58,3028.17,575539763,523978881871.0,3.87,3.62,109.81,1.24
2024-09-27,3196.1,3236.28,3236.28,3162.84,491274175,479930620316.0,2.33,2.88,90.7,1.06
2024-09-30,3348.69,3497.26,3520.38,3305.59,1100392827,1165862096185.0,6.64,8.06,260.98,2.38
2024-10-08,3851.3,3657.64,3851.3,3534.44,1310927288,1507985761180.0,9.06,4.59,160.38,2.83
2024-10-09,3592.08,3415.51,3602.44,3405.48,991238580,1262686957920.0,5.38,-6.62,-242.13,2.14
2024-10-10,3435.24,3460.72,3542.32,3383.26,833257083,946464410530.0,4.66,1.32,45.21,1.8
2024-10-11,3445.9,3372.45,3456.35,3341.25,605233961,663492094419.0,3.33,-2.55,-88.27,1.31
2024-10-14,3397.32,3442.34,3453.15,3358.0,630773684,700632964035.0,2.82,2.07,69.89,1.36
2024-10-15,3422.85,3355.26,3443.27,3355.26,565515009,618456198896.0,2.56,-2.53,-87.08,1.22
2024-10-16,3321.64,3357.19,3392.73,3320.15,515262569,532335771802.0,2.16,0.06,1.93,1.11
2024-10-17,3375.86,3321.97,3397.75,3321.97,527965470,556527055744.0,2.26,-1.05,-35.22,1.14
2024-10-18,3318.41,3418.5,3473.44,3304.54,692025508,826693037255.0,5.08,2.91,96.53,1.5
2024-10-21,3433.7,3425.41,3459.46,3394.97,667235477,854730572749.0,1.89,0.2,6.91,1.44
2024-10-22,3420.91,3444.09,3453.64,3411.84,574252446,698208155953.0,1.22,0.55,18.68,1.24
2024-10-23,3443.43,3461.89,3491.53,3434.87,649739188,759427793620.0,1.65,0.52,17.8,1.4
2024-10-24,3446.16,3438.19,3451.56,3424.23,519185754,584550967506.0,0.79,-0.68,-23.7,1.12
2024-10-25,3438.73,3458.57,3479.18,3433.83,594917152,676599819523.0,1.32,0.59,20.38,1.29
2024-10-28,3459.36,3482.03,3482.03,3437.59,671263441,716563894639.0,1.28,0.68,23.46,1.45
2024-10-29,3488.2,3444.61,3501.25,3442.32,724215900,805493288722.0,1.69,-1.07,-37.42,1.57
2024-10-30,3431.29,3423.57,3450.19,3401.11,667974881,729849101330.0,1.42,-0.61,-21.04,1.44
2024-10-31,3425.39,3437.78,3454.46,3409.01,783406492,864105594708.0,1.33,0.42,14.21,1.69
